Date,Close/Last,Volume,Open,High,Low
09/06/2024,$50.68,4144398,$51.25,$51.71,$50.37
09/05/2024,$51.31,4509131,$51.62,$51.73,$51.03
09/04/2024,$51.58,3775990,$51.92,$52.51,$51.368
09/03/2024,$51.93,3891551,$52.72,$53.0625,$51.815
08/30/2024,$53.58,5339331,$53.19,$53.5975,$52.805
08/29/2024,$53.86,3065854,$53.91,$54.25,$53.07
08/28/2024,$53.51,2630769,$53.35,$53.7897,$53.235
08/27/2024,$53.77,3650096,$53.89,$54.12,$53.615
08/26/2024,$54.03,2823363,$54.10,$54.56,$53.93
08/23/2024,$53.53,4901569,$53.01,$54.01,$52.90
08/22/2024,$52.56,2916177,$53.11,$53.179,$52.495
08/21/2024,$52.95,2809570,$53.00,$53.12,$52.81
08/20/2024,$52.72,4391562,$53.53,$53.55,$52.54
08/19/2024,$53.65,2095976,$54.00,$54.14,$53.57
08/16/2024,$53.91,6049293,$53.74,$53.98,$53.4028
08/15/2024,$53.87,3501579,$53.56,$54.08,$53.22
08/14/2024,$52.76,2310145,$52.84,$53.02,$52.43
08/13/2024,$52.76,2379625,$52.22,$52.86,$52.21
08/12/2024,$52.22,2555281,$52.77,$52.95,$52.115
08/09/2024,$52.66,2592733,$52.57,$52.8953,$52.06
08/08/2024,$52.67,3362734,$52.49,$52.89,$52.33
08/07/2024,$52.17,4293173,$52.92,$53.65,$52.15
08/06/2024,$52.48,5549605,$51.51,$53.2503,$51.48
08/05/2024,$51.01,5124525,$50.68,$51.33,$50.40
08/02/2024,$52.01,4981187,$52.55,$52.77,$51.55
08/01/2024,$53.28,4273232,$54.68,$55.02,$52.84
07/31/2024,$54.47,5059319,$54.15,$54.91,$54.03
07/30/2024,$53.69,4401438,$52.90,$54.01,$52.90
07/29/2024,$52.86,3314605,$53.00,$53.07,$52.54
07/26/2024,$52.86,4087414,$52.87,$53.20,$52.36
07/25/2024,$52.85,6188228,$50.78,$53.24,$50.48
07/24/2024,$53.32,3761871,$54.11,$54.31,$53.28
07/23/2024,$54.07,2477717,$54.14,$54.245,$53.60
07/22/2024,$54.42,3341713,$54.08,$54.5902,$53.74
07/19/2024,$53.90,3456505,$54.83,$54.83,$53.51
07/18/2024,$54.77,3287751,$55.08,$55.97,$54.76
07/17/2024,$55.41,4386264,$54.68,$55.59,$54.6201
07/16/2024,$54.70,3730010,$53.33,$54.79,$53.17
